datum_eerste_toelating,benzine_count,elektriciteit_count,diesel_count,waterstof_count,alcohol_count,lpg_count,cng_count,lng_count
1877-06,0,1,0,0,0,0,0,0
1889-06,0,1,2,0,0,0,0,0
1894-06,1,1,3,0,0,0,0,0
1895-06,2,1,3,0,0,0,0,0
1897-02,3,1,3,0,0,0,0,0
1897-12,4,1,3,0,0,0,0,0
1898-06,6,1,3,1,0,0,0,0
1899-06,12,1,3,1,0,0,0,0
1900-02,13,1,3,1,0,0,0,0
1900-06,18,1,3,1,0,0,0,0
1901-02,19,1,3,1,0,0,0,0
1901-06,23,1,4,1,0,0,0,0
1902-02,24,2,4,1,0,0,0,0
1902-06,32,2,4,1,0,0,0,0
1903-06,45,2,4,1,0,0,0,0
1904-01,47,2,4,1,0,0,0,0
1904-02,48,2,4,1,0,0,0,0
1904-06,65,3,4,1,0,0,0,0
1904-08,66,3,4,1,0,0,0,0
1904-12,67,3,4,1,0,0,0,0
1905-06,71,3,4,1,0,0,0,0
1906-02,76,3,4,1,0,0,0,0
1906-06,83,3,4,2,0,0,0,0
1907-02,86,3,4,2,0,0,0,0
1907-06,93,4,5,2,0,0,0,0
1907-07,96,4,5,2,0,0,0,0
1907-08,97,4,5,2,0,0,0,0
1908-01,98,4,5,2,0,0,0,0
1908-02,99,4,5,2,0,0,0,0
1908-06,106,5,5,2,0,0,0,0
1908-09,107,5,5,2,0,0,0,0
1909-02,111,5,5,2,0,0,0,0
1909-04,112,5,5,2,0,0,0,0
1909-06,124,5,5,2,0,0,0,0
1909-07,125,5,5,2,0,0,0,0
1909-09,126,5,5,2,0,0,0,0
1910-01,127,5,5,2,0,0,0,0
1910-02,134,5,5,2,0,0,0,0
1910-04,135,5,5,2,0,0,0,0
1910-06,149,5,5,3,0,0,0,0
1910-07,150,5,5,3,0,0,0,0
1910-09,153,5,5,3,0,0,0,0
1910-10,154,5,5,3,0,0,0,0
1910-12,155,5,5,3,0,0,0,0
1911-01,156,5,5,3,0,0,0,0
1911-02,166,5,5,3,0,0,0,0
1911-06,190,5,5,3,0,0,0,0
1911-09,191,5,5,3,0,0,0,0
1911-12,192,5,5,3,0,0,0,0
1912-01,193,5,5,3,0,0,0,0
1912-02,205,5,5,3,0,0,0,0
1912-05,206,5,5,3,0,0,0,0
1912-06,237,5,5,3,0,0,0,0
1912-09,239,5,5,3,0,0,0,0
1913-01,241,5,5,3,0,0,0,0
1913-02,252,5,5,3,0,0,0,0
1913-06,302,5,7,4,0,0,0,0
1913-07,303,5,7,4,0,0,0,0
1914-02,326,5,7,4,0,0,0,0
1914-03,327,5,7,4,0,0,0,0
1914-05,328,5,7,4,0,0,0,0
1914-06,380,5,7,4,0,0,0,0
1914-07,382,5,7,4,0,0,0,0
1914-09,385,5,7,4,0,0,0,0
1914-11,386,5,7,4,0,0,0,0
1914-12,389,5,7,4,0,0,0,0
1915-01,390,5,7,4,0,0,0,0
1915-02,403,5,7,4,0,0,0,0
1915-03,404,5,7,4,0,0,0,0
1915-05,405,5,7,4,0,0,0,0
1915-06,427,6,8,4,0,0,0,0
1915-10,428,6,8,4,0,0,0,0
1915-11,429,6,8,4,0,0,0,0
1916-01,431,6,8,4,0,0,0,0
1916-02,435,6,8,4,0,0,0,0
1916-06,451,6,11,4,1,0,0,0
1917-02,454,6,11,4,1,0,0,0
1917-06,488,6,11,4,1,0,0,0
1917-07,491,6,11,4,1,0,0,0
1918-01,492,6,11,4,1,0,0,0
1918-02,497,6,11,4,1,0,0,0
1918-06,515,8,11,4,3,0,0,0
1918-09,516,8,11,4,3,0,0,0
1918-12,517,8,11,4,3,0,0,0
1919-01,519,8,11,4,3,0,0,0
1919-02,527,8,11,4,3,0,0,0
1919-06,577,8,11,4,3,0,0,0
1919-07,578,8,11,4,3,0,0,0
1919-08,579,8,11,4,3,0,0,0
1919-09,581,8,11,4,3,0,0,0
1919-10,582,8,11,4,3,0,0,0
1920-01,583,8,11,4,3,0,0,0
1920-02,595,8,11,4,3,0,0,0
1920-06,657,8,13,4,3,0,0,0
1920-07,658,8,13,4,3,0,0,0
1920-08,659,8,13,4,3,0,0,0
1920-10,660,8,13,4,3,0,0,0
1920-12,661,8,13,4,3,0,0,0
1921-01,672,8,13,4,3,0,0,0
1921-02,687,8,13,4,3,0,0,0
1921-03,688,8,13,4,3,0,0,0
1921-04,690,8,13,4,3,0,0,0
1921-06,737,8,19,5,3,0,0,0
1921-07,739,8,19,5,3,0,0,0
1921-08,740,8,19,5,3,0,0,0
1921-09,741,8,19,5,3,0,0,0
1921-10,742,8,19,5,3,0,0,0
1922-01,743,8,19,5,3,0,0,0
1922-02,763,8,19,5,3,0,0,0
1922-03,765,8,19,5,3,0,0,0
1922-06,823,8,20,5,3,0,0,0
1922-07,825,8,20,5,3,0,0,0
1922-08,827,8,20,5,3,0,0,0
1922-09,831,8,20,5,3,0,0,0
1922-10,833,8,20,5,3,0,0,0
1922-11,835,8,20,5,3,0,0,0
1923-01,838,8,20,5,3,0,0,0
1923-02,854,8,20,5,3,0,0,0
1923-03,859,8,20,5,3,0,0,0
1923-05,863,8,20,5,3,0,0,0
1923-06,939,9,23,5,3,1,0,0
1923-07,943,9,23,5,3,1,0,0
1923-09,947,9,23,5,3,1,0,0
1923-10,949,9,23,5,3,1,0,0
1923-11,951,9,23,5,3,1,0,0
1923-12,953,9,23,5,3,1,0,0
1924-01,959,9,23,5,3,1,0,0
1924-02,977,9,23,5,3,1,0,0
1924-03,978,9,23,5,3,1,0,0
1924-04,979,9,23,5,3,1,0,0
1924-05,982,9,23,5,3,1,0,0
1924-06,1104,9,25,8,4,1,0,0
1924-07,1107,9,25,8,4,1,0,0
1924-09,1112,9,25,8,4,1,0,0
1924-10,1113,9,25,8,4,1,0,0
1924-12,1114,9,25,8,4,1,0,0
1925-01,1121,9,25,8,4,1,0,0
1925-02,1143,9,25,8,4,1,0,0
1925-03,1144,9,25,8,4,1,0,0
1925-04,1146,9,25,8,4,1,0,0
1925-05,1148,9,25,8,4,1,0,0
1925-06,1276,9,30,10,4,1,0,0
1925-07,1283,9,30,10,4,1,0,0
1925-09,1287,9,30,10,4,1,0,0
1925-10,1288,9,30,10,4,1,0,0
1925-12,1289,9,30,10,4,1,0,0
1926-01,1297,9,30,10,4,1,0,0
1926-02,1329,9,30,10,4,1,0,0
1926-03,1331,9,30,10,4,1,0,0
1926-05,1332,9,30,10,4,1,0,0
1926-06,1507,9,34,10,4,1,0,0
1926-07,1513,9,34,10,4,1,0,0
1926-09,1518,9,34,10,4,1,0,0
1926-10,1521,9,34,10,4,1,0,0
1926-11,1523,9,34,10,4,1,0,0
1926-12,1525,9,34,10,4,1,0,0
1927-01,1531,9,34,10,4,1,0,0
1927-02,1563,9,34,10,4,1,0,0
1927-03,1565,9,34,10,4,1,0,0
1927-04,1569,9,34,10,4,1,0,0
1927-05,1574,9,34,10,4,1,0,0
1927-06,1803,9,39,10,4,1,0,0
1927-07,1812,9,39,10,4,1,0,0
1927-08,1815,9,39,10,4,1,0,0
1927-09,1822,9,39,10,4,1,0,0
1927-10,1823,9,39,10,4,1,0,0
1927-11,1825,9,39,10,4,1,0,0
1927-12,1828,9,39,10,4,1,0,0
1928-01,1838,9,39,10,4,1,0,0
1928-02,1919,9,39,10,4,1,0,0
1928-03,1922,9,39,10,4,1,0,0
1928-04,1928,9,39,10,4,1,0,0
1928-05,1930,9,39,10,4,1,0,0
1928-06,2337,9,52,13,4,3,0,0
1928-07,2350,9,52,13,4,3,0,0
1928-08,2351,9,52,13,4,3,0,0
1928-09,2358,9,52,13,4,3,0,0
1928-10,2360,9,52,13,4,3,0,0
1928-11,2364,9,52,13,4,3,0,0
1928-12,2371,9,52,13,4,3,0,0
1929-01,2384,9,52,13,4,3,0,0
1929-02,2496,9,52,14,4,4,0,0
1929-03,2507,9,52,14,4,4,0,0
1929-04,2514,9,52,14,4,4,0,0
1929-05,2519,9,52,14,4,4,0,0
1929-06,3079,9,66,14,4,4,0,0
1929-07,3091,9,66,14,4,4,0,0
1929-08,3095,9,66,14,4,4,0,0
1929-09,3114,9,66,14,4,4,0,0
1929-10,3119,9,66,14,4,4,0,0
1929-11,3121,9,66,14,4,4,0,0
1929-12,3127,9,66,14,4,4,0,0
1930-01,3146,9,66,14,4,4,0,0
1930-02,3276,9,66,14,4,4,0,0
1930-03,3287,9,66,14,4,4,0,0
1930-04,3298,9,66,14,4,4,0,0
1930-05,3316,9,66,14,4,4,0,0
1930-06,3954,9,97,15,6,4,0,0
1930-07,3969,9,97,15,6,4,0,0
1930-08,3973,9,97,15,6,4,0,0
1930-09,3990,9,97,15,6,4,0,0
1930-10,3993,9,97,15,6,4,0,0
1930-11,3996,9,97,15,6,4,0,0
1930-12,4004,9,97,15,6,4,0,0
1931-01,4021,9,97,15,6,4,0,0
1931-02,4149,9,97,15,6,4,0,0
1931-03,4157,9,97,15,6,4,0,0
1931-04,4168,9,97,15,6,4,0,0
1931-05,4173,9,97,15,6,4,0,0
1931-06,4645,9,109,15,6,6,0,0
1931-07,4659,9,109,15,6,6,0,0
1931-08,4664,9,109,15,6,6,0,0
1931-09,4680,9,109,15,6,6,0,0
1931-10,4682,9,109,15,6,6,0,0
1931-11,4688,9,109,15,6,6,0,0
1931-12,4695,9,109,15,6,6,0,0
1932-01,4704,9,109,15,6,6,0,0
1932-02,4753,9,109,15,6,6,0,0
1932-03,4762,9,109,15,6,6,0,0
1932-04,4767,9,109,15,6,6,0,0
1932-05,4772,9,109,15,6,6,0,0
1932-06,5136,9,130,15,6,6,0,0
1932-07,5146,9,130,15,6,6,0,0
1932-08,5147,9,130,15,6,6,0,0
1932-09,5157,9,130,15,6,6,0,0
1932-10,5159,9,130,15,6,6,0,0
1932-11,5160,9,130,15,6,6,0,0
1932-12,5170,9,130,15,6,6,0,0
1933-01,5183,9,130,15,6,6,0,0
1933-02,5222,9,131,15,6,6,0,0
1933-03,5229,9,131,15,6,6,0,0
1933-04,5235,9,131,15,6,6,0,0
1933-05,5239,9,131,15,6,6,0,0
1933-06,5527,9,139,15,6,7,0,0
1933-07,5539,9,139,15,6,7,0,0
1933-08,5542,9,139,15,6,7,0,0
1933-09,5557,9,139,15,6,7,0,0
1933-10,5562,9,139,15,6,7,0,0
1933-11,5569,9,139,15,6,7,0,0
1933-12,5576,9,139,15,6,7,0,0
1934-01,5588,9,139,15,6,7,0,0
1934-02,5638,9,139,15,6,7,0,0
1934-03,5648,9,139,15,6,7,0,0
1934-04,5658,9,139,15,6,7,0,0
1934-05,5662,9,139,15,6,7,0,0
1934-06,6047,9,172,15,7,7,0,0
1934-07,6068,9,172,15,7,7,0,0
1934-08,6075,9,172,15,7,7,0,0
1934-09,6092,9,172,15,7,7,0,0
1934-10,6094,9,172,15,7,7,0,0
1934-11,6098,9,172,15,7,7,0,0
1934-12,6105,9,172,15,7,7,0,0
1935-01,6124,9,172,15,7,7,0,0
1935-02,6165,9,172,15,7,7,0,0
1935-03,6181,9,172,15,7,7,0,0
1935-04,6189,9,172,15,7,7,0,0
1935-05,6199,9,172,15,7,7,0,0
1935-06,6560,9,229,15,7,8,1,0
1935-07,6574,9,229,15,7,8,1,0
1935-08,6581,9,229,15,7,8,1,0
1935-09,6594,9,229,15,7,8,1,0
1935-10,6605,9,229,15,7,8,1,0
1935-11,6611,9,229,15,7,8,1,0
1935-12,6619,9,229,15,7,8,1,0
1936-01,6633,9,229,15,7,8,1,0
1936-02,6693,9,229,15,7,9,1,0
1936-03,6707,9,229,15,7,9,1,0
1936-04,6715,9,229,15,7,9,1,0
1936-05,6728,9,229,15,7,9,1,0
1936-06,7201,9,324,15,8,11,1,0
1936-07,7229,9,324,15,8,11,1,0
1936-08,7238,9,324,15,8,11,1,0
1936-09,7253,9,325,15,8,11,1,0
1936-10,7262,9,325,15,8,11,1,0
1936-11,7270,9,325,15,8,11,1,0
1936-12,7278,9,325,15,8,11,1,0
1937-01,7294,9,325,15,8,11,1,0
1937-02,7368,9,325,15,8,12,1,0
1937-03,7378,9,325,15,8,12,1,0
1937-04,7388,9,325,15,8,12,1,0
1937-05,7401,9,325,15,8,12,1,0
1937-06,7885,9,415,15,9,15,1,0
1937-07,7909,9,415,15,9,15,1,0
1937-08,7915,9,415,15,9,15,1,0
1937-09,7933,9,415,15,9,15,1,0
1937-10,7940,9,415,15,9,15,1,0
1937-11,7952,9,415,15,9,15,1,0
1937-12,7961,9,415,15,9,15,1,0
1938-01,7975,9,415,15,9,15,1,0
1938-02,8041,9,415,15,9,16,1,0
1938-03,8055,9,416,15,9,16,1,0
1938-04,8061,9,416,15,9,16,1,0
1938-05,8072,9,416,15,9,16,1,0
1938-06,8740,9,569,15,9,18,1,0
1938-07,8772,9,569,15,9,18,1,0
1938-08,8779,9,569,15,9,18,1,0
1938-09,8792,9,569,15,9,18,1,0
1938-10,8796,9,569,15,9,18,1,0
1938-11,8798,9,569,15,9,18,1,0
1938-12,8806,9,569,15,9,18,1,0
1939-01,8837,9,569,15,9,18,1,0
1939-02,8915,9,570,15,9,20,1,0
1939-03,8930,9,570,15,9,20,1,0
1939-04,8943,9,570,15,9,20,1,0
1939-05,8954,9,570,15,9,20,1,0
1939-06,9617,9,732,15,10,22,1,0
1939-07,9636,9,732,15,10,22,1,0
1939-08,9644,9,732,15,10,23,1,0
1939-09,9660,9,732,15,10,23,1,0
1939-10,9664,9,732,15,10,23,1,0
1939-11,9671,9,732,15,10,23,1,0
1939-12,9677,9,732,15,10,23,1,0
1940-01,9688,9,732,15,10,23,1,0
1940-02,9749,9,732,15,10,26,1,0
1940-03,9750,9,732,15,10,26,1,0
1940-04,9755,9,732,15,10,26,1,0
1940-05,9760,9,732,15,10,26,1,0
1940-06,10231,9,850,15,10,35,1,0
1940-07,10239,9,850,15,10,35,1,0
1940-08,10242,9,850,15,10,35,1,0
1940-09,10247,9,850,15,10,35,1,0
1940-10,10248,9,850,15,10,35,1,0
1940-12,10254,9,850,15,10,35,1,0
1941-01,10263,9,851,15,10,36,1,0
1941-02,10376,9,851,15,10,42,1,0
1941-03,10381,9,851,15,10,42,1,0
1941-04,10384,9,851,15,10,42,1,0
1941-05,10388,9,851,15,10,42,1,0
1941-06,10825,11,944,15,10,59,1,0
1941-07,10841,11,944,15,10,60,1,0
1941-08,10843,11,944,15,10,60,1,0
1941-09,10860,12,944,15,10,62,1,0
1941-10,10863,12,944,15,10,62,1,0
1941-11,10867,12,944,15,10,62,1,0
1941-12,10877,12,945,15,10,63,1,0
1942-01,10910,12,945,15,10,64,1,0
1942-02,11090,12,947,15,10,67,1,0
1942-03,11106,12,947,15,10,67,1,0
1942-04,11115,12,948,15,10,67,1,0
1942-05,11123,12,948,15,10,67,1,0
1942-06,12363,12,1014,15,10,113,1,1
1942-07,12395,12,1014,15,10,113,1,1
1942-08,12407,12,1014,15,10,114,1,1
1942-09,12461,12,1014,15,10,118,1,1
1942-10,12474,12,1015,15,10,118,1,1
1942-11,12483,12,1015,15,10,119,1,1
1942-12,12502,12,1015,15,10,121,1,1
1943-01,12530,12,1015,15,10,122,1,1
